tweet_id,sentiment
37,2
2636,2
803,2
2635,2
1668,2
7295,2
5372,2
2812,2
1098,2
6217,2
3645,2
2446,2
3409,2
4970,3
8966,2
7044,2
854,2
1477,2
6658,2
2061,2
5710,2
6891,2
547,2
5010,2
71,2
6291,2
6121,2
9001,2
6876,2
784,2
8104,2
2323,2
928,2
4263,2
6179,2
5828,2
6713,2
6071,2
2262,2
2066,2
5587,2
5117,0
8384,2
5476,2
404,2
3838,2
3491,2
1102,2
6594,2
7712,2
8302,2
5851,2
942,2
2110,2
5258,2
5189,2
8110,2
1094,2
3697,2
441,0
2865,2
1689,1
7559,2
8209,2
4870,2
3545,2
3837,2
6287,2
1896,2
5865,2
5872,2
1238,2
512,2
3904,2
4034,2
8841,2
5552,2
5575,2
7205,2
1901,1
4416,2
6557,2
9017,2
5202,2
5431,2
5390,2
4685,2
2379,2
1535,2
5508,2
4655,2
2022,2
6304,2
5723,2
3293,2
3570,2
1041,2
6837,2
6536,2
8854,2
6185,2
63,2
758,2
4767,2
1367,2
3613,2
347,2
4280,2
8974,2
7780,2
4077,2
6920,2
9072,2
7337,2
4290,2
8179,3
7576,2
5115,2
7686,2
6591,2
2727,0
4734,2
6567,2
4880,2
7571,2
4854,2
1240,2
2623,2
8125,2
7599,1
5750,2
7760,2
8464,2
6122,2
5376,1
7652,2
5129,2
2445,2
2852,2
3119,2
8171,2
796,2
4199,2
3585,2
4147,2
4253,2
318,2
5531,0
1441,2
5262,2
5152,2
332,2
2738,2
3780,2
4733,2
6666,2
5187,2
7969,2
5975,2
4493,2
7873,2
7396,2
1107,1
7721,2
1598,2
1915,2
1000,2
7106,2
2518,2
2122,2
2058,2
8526,2
8432,2
4931,2
2907,2
6479,2
396,2
4718,2
5104,2
4014,2
7622,2
2819,2
5205,2
7802,2
3492,2
1959,2
8730,2
8155,2
3451,2
8744,2
5936,2
8463,2
5792,0
4124,2
3677,2
2751,2
8783,2
4157,2
2426,2
6189,0
7256,2
4930,2
8939,2
403,2
2393,2
5035,2
1245,2
1498,2
1033,2
2896,2
7841,2
1315,2
2814,2
2338,2
8536,2
8932,2
2147,2
7362,2
2770,2
1421,2
8530,2
7911,2
4438,2
8186,1
1188,2
5953,2
5876,2
7263,2
2837,2
3540,2
4748,2
2397,2
3918,2
7452,2
4649,2
5772,2
3857,2
1409,2
9045,2
4299,2
7375,2
241,2
146,2
449,2
4943,2
2201,2
4815,2
5403,2
3632,2
6860,2
7435,2
4330,2
8895,2
4182,2
5728,2
1168,2
8088,0
8448,2
6493,2
1481,2
1962,2
3134,2
4732,2
2825,2
2145,2
6394,2
1453,0
1958,2
8819,2
7966,2
8340,2
6645,2
8934,2
3113,2
4727,2
8729,2
8283,2
1278,2
7589,2
5269,0
3719,1
3531,2
658,0
4381,2
5407,1
5482,0
351,2
237,2
1560,2
2509,2
735,2
7240,2
7845,2
4983,2
1230,2
7009,2
3658,2
8003,2
4498,2
167,2
8958,2
7928,2
774,2
3713,2
4195,2
7234,0
7406,2
1268,2
4925,3
614,2
4974,2
6590,2
2095,2
4683,2
1693,2
7772,2
3602,2
297,2
4228,2
8461,2
8562,2
4216,2
5817,2
5906,2
1393,2
3975,2
7216,1
2854,2
7197,2
8429,2
7330,2
1677,2
3648,2
5461,2
280,2
1988,2
9073,2
6387,2
5500,2
5041,2
2575,2
1333,2
9006,2
8675,2
558,2
6694,2
1035,2
6623,2
4731,2
2862,2
373,0
1368,2
199,2
1435,2
7605,2
2869,2
4205,2
8063,2
1153,2
8323,2
7172,2
7215,2
229,2
5914,2
1355,0
2294,2
7113,2
1821,2
3046,2
708,2
5220,2
1760,2
3183,2
4410,2
3185,2
380,2
8541,2
3225,2
8389,2
7984,2
6768,2
7655,0
5255,2
5344,2
7570,2
8225,2
6415,2
8710,2
6791,2
1798,2
8977,2
6760,2
5841,2
4973,2
4424,0
6748,2
638,2
1306,2
1271,2
3073,2
3475,2
3186,2
2750,2
4836,2
4928,2
2521,2
4,2
8942,1
2034,2
1192,2
8324,2
8427,0
668,2
7342,2
959,2
2354,2
3970,2
4132,2
4798,2
7724,2
443,2
5396,2
8972,2
1163,2
5897,2
7249,2
6792,2
5175,2
8452,2
5606,2
1291,2
4115,2
8208,2
5640,2
4071,2
6491,2
8349,2
7317,2
4614,2
6853,2
7816,2
3020,2
7998,2
505,2
6066,2
3527,2
102,2
4866,2
5954,2
5694,2
7925,2
908,2
4570,2
6625,2
7662,2
3121,2
2293,2
5379,2
706,2
4829,2
2850,2
4067,0
8629,2
678,2
7617,2
5672,2
8078,2
7778,2
7027,2
609,2
5487,2
811,2
5950,2
4130,2
3783,2
8651,2
8903,2
8174,0
9036,2
4626,2
9034,2
7566,2
3300,2
6221,2
5718,2
3006,2
4980,2
3825,2
2316,1
732,2
3674,2
4119,2
3351,2
8359,2
8433,2
6576,2
6818,2
6906,2
4851,2
4891,2
5854,2
2872,2
2772,2
1538,2
3600,2
7173,2
846,2
8242,2
3708,2
5330,2
1070,2
4693,2
1417,0
1218,2
4584,2
285,2
8436,2
6976,2
2487,2
2138,2
3548,2
7511,2
1626,2
6503,2
4552,2
1296,2
901,2
2468,2
2082,2
472,2
27,2
507,2
4339,2
5885,2
1408,2
3816,2
3433,2
6596,2
8527,2
4496,2
7035,2
8529,2
6665,2
2610,2
5297,2
8750,2
8036,2
5363,0
2273,2
6165,2
7544,2
5143,2
5774,2
4529,2
207,2
358,2
1986,2
206,2
7932,2
1534,2
2018,2
8143,2
3577,2
7794,2
7476,2
2997,2
540,2
4483,2
7807,2
3633,2
6957,2
592,2
4390,2
946,2
3438,2
7532,2
1282,2
5993,2
6186,2
4085,2
2182,2
6728,2
2032,2
6422,1
2172,2
672,2
6926,2
4250,2
4647,2
169,2
8334,2
2722,2
2087,2
8570,2
8197,2
1164,2
987,2
1406,2
8723,2
8273,2
743,2
6212,2
6414,1
1461,2
8851,2
1,2
4405,2
3323,2
3168,2
8103,2
664,2
2977,2
1322,2
1055,2
1516,2
350,2
2037,2
7990,2
7504,2
4775,2
6867,2
8010,2
7486,2
4300,2
8205,2
5630,2
8962,2
8486,2
2366,0
1735,2
3013,1
1142,2
8669,2
7117,2
476,2
5439,2
8249,2
6223,2
5272,2
8132,2
4039,2
2131,2
6641,2
7229,1
2256,2
3279,2
8492,2
626,2
4471,2
5749,2
3962,2
6409,2
4223,0
6049,2
1563,2
4937,2
9057,2
8190,2
1859,2
8882,2
3865,2
584,2
6898,2
1831,2
4351,2
6468,2
4553,2
5213,2
631,1
3282,2
3505,2
1603,2
3189,2
8062,2
6011,2
8888,2
6865,2
5327,2
1883,2
8233,2
722,2
4810,2
2885,2
5684,2
7762,2
2728,2
7198,2
3102,2
249,2
2190,2
4409,2
6450,2
4183,2
7477,2
3657,2
5494,1
8430,2
4278,2
281,2
5700,2
6421,2
3684,2
7569,2
5657,2
2684,2
6048,0
2011,2
3517,2
2249,2
1999,2
1506,2
339,2
3390,2
4420,2
1503,2
2125,2
3163,2
59,2
3740,2
5958,2
5705,2
1948,2
4759,2
176,2
6146,2
437,2
5907,2
8535,2
6577,2
1072,2
3379,2
802,2
2112,2
9002,2
8290,2
1665,2
1491,2
5882,2
7543,2
4723,2
2652,2
4443,2
2314,2
2669,2
1949,2
3642,2
1741,2
8858,2
5395,2
8408,2
1166,2
635,2
209,2
4396,2
1989,2
85,2
6598,2
6446,2
598,2
0,0
1310,2
5957,2
7786,2
7894,2
2934,2
8853,2
4020,2
3263,2
6676,2
483,2
9063,2
8100,2
4257,0
8758,0
7086,2
7491,2
1263,2
4059,2
7882,2
5568,0
3270,2
1841,2
7029,2
2466,2
3543,2
168,2
3443,2
939,2
7636,2
5019,2
5729,2
7814,2
4053,2
1601,2
2039,2
210,2
6572,2
6604,2
2863,2
3153,0
5279,2
5200,2
1616,2
7180,2
2292,2
5898,2
2662,2
1519,2
6544,2
5479,1
4874,2
5576,2
3560,2
6043,2
3198,2
5221,2
6827,2
8234,2
8164,2
6380,0
6578,2
179,2
8836,2
1545,2
5393,2
2029,2
4882,0
3922,2
5095,2
8915,2
5687,2
6143,2
7607,2
1546,2
191,2
3149,2
6518,0
1292,2
2405,2
2788,2
8269,2
1270,2
1375,2
2024,2
4003,2
8048,2
4054,2
6405,2
363,2
6790,2
3809,2
2620,2
6702,2
3702,2
2661,2
690,0
8032,2
8738,2
751,2
235,2
4897,2
7119,2
6276,2
764,2
7918,2
2507,2
8251,2
3040,2
4302,2
4343,2
8347,2
5149,2
7052,2
3571,2
3036,0
8549,2
163,2
7019,2
3883,2
5541,2
7261,2
2827,2
8185,2
4322,2
4401,2
2515,2
7988,2
3646,2
83,2
1813,2
8081,2
6413,2
9042,2
5996,2
3526,2
1036,2
7705,2
3258,2
7162,2
2381,2
3831,2
2099,2
5050,2
1871,2
6377,2
4708,2
8695,2
3154,2
8871,2
3549,2
833,2
356,0
2546,2
6805,2
4237,2
3539,2
5153,2
4126,0
5140,2
1189,2
1284,2
8321,2
5458,2
972,2
7608,2
6550,2
7577,2
791,2
8877,2
3370,2
4754,2
9061,2
2998,2
6763,0
3120,2
2941,0
3774,2
7373,2
224,2
1599,2
4455,2
4421,2
6489,2
5732,2
1558,2
30,2
4516,2
4958,2
4820,2
305,2
4895,0
2340,2
3447,2
5524,2
1150,2
5972,2
7016,2
386,2
5642,2
7877,2
1520,2
3513,2
137,2
6428,2
4967,2
5137,2
1457,2
8370,2
5516,2
8454,2
3926,2
8353,2
5992,2
62,2
4251,2
7212,2
8986,2
7150,2
8375,2
8119,2
7830,2
1806,2
8662,2
870,1
8708,2
1384,2
4006,2
7003,2
6224,2
2452,2
7220,2
6195,2
1715,2
4070,2
3594,2
5863,2
6896,2
7593,2
293,2
2280,2
198,2
5374,2
1970,2
9016,2
3029,2
6326,2
5539,2
8442,2
7685,2
6343,2
7563,2
4941,2
6990,2
3712,2
8577,2
3798,2
2587,2
6709,2
1731,2
8690,2
788,2
3874,2
8575,2
8243,2
610,2
4876,2
2805,2
4884,2
5194,2
2077,2
8244,2
1782,2
8177,2
3223,2
1906,2
615,2
3765,2
5719,2
1836,2
7614,2
1550,2
1933,2
9052,2
4219,2
7210,2
